nr,fusedX,fusedY,fusedZ,gyroX,gyroY,gyroZ,accX,accY,accZ,q,w,e,r,t,z,u,i,o,p,a,s,d,f,g,h,j,k,l,y
534,0.3840397,-0.6189243,0.13245374,0.3840397,-0.6189243,0.13245374,0.34658274,-0.6503905,0.10057317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,0.40250248,-0.6299526,0.14961228,0.40250248,-0.6299526,0.14961228,0.36884856,-0.6498311,0.13212726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,0.40312913,-0.6298051,0.1507548,0.40312913,-0.6298051,0.1507548,0.43383542,-0.62257856,0.20673846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,0.41900775,-0.64476264,0.19737247,0.41900775,-0.64476264,0.19737247,0.5185659,-0.5636607,0.3068759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,0.42266145,-0.642957,0.20171115,0.42266145,-0.642957,0.20171115,0.60169286,-0.5544745,0.4143068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,0.4267576,-0.6425641,0.2069886,0.4267576,-0.6425641,0.2069886,0.62746924,-0.6233141,0.46558407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,0.39801267,-0.6767649,0.21091996,0.39801267,-0.6767649,0.21091996,0.62138397,-0.6520467,0.46371564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,0.4048074,-0.67695916,0.21950215,0.4048074,-0.67695916,0.21950215,0.7377505,-0.6864753,0.64003104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,0.2876894,-0.67473096,0.19490919,0.2876894,-0.67473096,0.19490919,0.91338927,-0.655228,0.91958153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,0.28448108,-0.68841255,0.18830383,0.28448108,-0.68841255,0.18830383,0.12727337,-1.3588115,-0.1353591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,0.038637146,-0.5299427,-0.27143073,0.038637146,-0.5299427,-0.27143073,-1.0433669,-0.28642607,-2.5050251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,0.019174933,-0.51496595,-0.30220506,0.019174933,-0.51496595,-0.30220506,-0.93447447,0.21889336,-1.810149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,0.10335104,0.092420734,-0.33473316,0.10335104,0.092420734,-0.33473316,-0.4203071,0.16340159,-0.7313041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,0.10012205,0.09054378,-0.33829397,0.10012205,0.09054378,-0.33829397,-0.058098752,-0.0014270609,-0.5127731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,0.29196262,0.063676566,-0.5213937,0.29196262,0.063676566,-0.5213937,-0.19912577,-0.17908105,-0.77595645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,0.28314838,0.059975106,-0.5263014,0.28314838,0.059975106,-0.5263014,-0.14874907,-0.12139655,-0.76677895,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,0.279613,0.059230052,-0.52594995,0.279613,0.059230052,-0.52594995,0.106376015,0.022722522,-0.50872767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,0.5200471,0.057952065,-0.5071036,0.5200471,0.057952065,-0.5071036,0.19174264,0.17923117,-0.46833465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,0.5165543,0.062511,-0.5045931,0.5165543,0.062511,-0.5045931,0.3454088,0.28589898,-0.3815747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,0.70709693,-0.19841154,-0.33825296,0.70709693,-0.19841154,-0.33825296,0.73086154,0.27594644,-0.04038326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,0.7100879,-0.19021966,-0.32740363,0.7100879,-0.19021966,-0.32740363,0.856643,0.21118309,0.20421293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,0.7353799,-0.42559305,-0.05532279,0.7353799,-0.42559305,-0.05532279,0.93033135,0.15238577,0.5033561,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,0.73941505,-0.4148157,-0.043755867,0.73941505,-0.4148157,-0.043755867,0.9371389,0.11327516,0.52302384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,0.51039356,-0.65180945,0.068791345,0.51039356,-0.65180945,0.068791345,0.9020622,0.15796462,0.3574541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,0.5195969,-0.6482901,0.087596044,0.5195969,-0.6482901,0.087596044,0.9705585,-0.47584164,1.0090268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,0.49427125,-0.6433113,0.061928727,0.49427125,-0.6433113,0.061928727,-0.7466847,-0.39935285,-1.1957709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,0.1382654,-0.68006337,-0.053450495,0.1382654,-0.68006337,-0.053450495,-0.77219987,-0.8057868,-1.3049735,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,0.10982543,-0.6930883,-0.08846085,0.10982543,-0.6930883,-0.08846085,-1.2837341,-1.3313086,-1.8039697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,0.055822223,-0.593952,-0.08121205,0.055822223,-0.593952,-0.08121205,-0.056483015,-0.9613509,-0.4322093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,0.05186752,-0.5953497,-0.089946404,0.05186752,-0.5953497,-0.089946404,-0.14191306,-0.6638375,-0.5179304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,0.07587754,-0.52808356,-0.09949461,0.07587754,-0.52808356,-0.09949461,0.044160616,-0.5859068,-0.30455354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,0.076991886,-0.52934176,-0.10166148,0.076991886,-0.52934176,-0.10166148,0.13159527,-0.59099215,-0.20783809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,0.09365944,-0.5420139,-0.11205227,0.09365944,-0.5420139,-0.11205227,0.029899517,-0.6546942,-0.3216157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,0.09507516,-0.5429045,-0.11335006,0.09507516,-0.5429045,-0.11335006,0.16444592,-0.586546,-0.17694215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,0.09951717,-0.54331255,-0.111148156,0.09951717,-0.54331255,-0.111148156,0.31717554,-0.5633064,-0.0032543042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,0.14111258,-0.54252017,-0.09099147,0.14111258,-0.54252017,-0.09099147,0.25872836,-0.5665043,-0.06871669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,0.14251369,-0.54380715,-0.091642074,0.14251369,-0.54380715,-0.091642074,0.21116857,-0.6068677,-0.123521686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,0.19479221,-0.55729055,-0.06260561,0.19479221,-0.55729055,-0.06260561,0.35627016,-0.6437643,0.052059192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,0.1990228,-0.55988395,-0.058968842,0.1990228,-0.55988395,-0.058968842,0.40632075,-0.6869607,0.11923302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,0.2164627,-0.54657835,-0.04204026,0.2164627,-0.54657835,-0.04204026,0.3542882,-0.6219666,0.045489263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,0.2189982,-0.5470663,-0.040609986,0.2189982,-0.5470663,-0.040609986,0.3432373,-0.5709764,0.029473448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,0.22995023,-0.5415612,-0.05061228,0.22995023,-0.5415612,-0.05061228,0.33703455,-0.61703116,0.027276387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,0.23139489,-0.54263794,-0.049846604,0.23139489,-0.54263794,-0.049846604,0.3021835,-0.59540236,-0.012328417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,0.23295222,-0.5431663,-0.049001556,0.23295222,-0.5431663,-0.049001556,0.3092616,-0.56905943,-0.0075941756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,0.23512655,-0.5380194,-0.04413141,0.23512655,-0.5380194,-0.04413141,0.2916287,-0.58298916,-0.025400337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,0.23639415,-0.53942144,-0.043532543,0.23639415,-0.53942144,-0.043532543,0.29850608,-0.6081204,-0.014188002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,0.22931357,-0.54411495,-0.05112317,0.22931357,-0.54411495,-0.05112317,0.25742093,-0.6290772,-0.059808478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,0.22906062,-0.5453905,-0.05226129,0.22906062,-0.5453905,-0.05226129,0.21666622,-0.6078924,-0.108029194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,0.23388985,-0.54900795,-0.048377037,0.23388985,-0.54900795,-0.048377037,0.26997152,-0.6275352,-0.044335775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,0.23504987,-0.5508371,-0.04775175,0.23504987,-0.5508371,-0.04775175,0.2918909,-0.64046335,-0.017112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,0.23188314,-0.55374163,-0.052869327,0.23188314,-0.55374163,-0.052869327,0.24700637,-0.65183675,-0.06882035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,0.2320829,-0.5551171,-0.053363834,0.2320829,-0.5551171,-0.053363834,0.24187118,-0.6225151,-0.077594645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,0.2378881,-0.5503051,-0.050886642,0.2378881,-0.5503051,-0.050886642,0.27670428,-0.60639125,-0.038813833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,0.23887204,-0.55159944,-0.050382044,0.23887204,-0.55159944,-0.050382044,0.28708565,-0.61502135,-0.025656482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,0.23952737,-0.55272853,-0.05026503,0.23952737,-0.55272853,-0.05026503,0.27163875,-0.6080551,-0.044531118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,0.23971145,-0.5495745,-0.05166937,0.23971145,-0.5495745,-0.05166937,0.28073218,-0.59749603,-0.03516447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,0.2401737,-0.55093217,-0.051692545,0.2401737,-0.55093217,-0.051692545,0.2628238,-0.6174561,-0.05282844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,0.24078842,-0.5483324,-0.05263036,0.24078842,-0.5483324,-0.05263036,0.26679188,-0.60429794,-0.04967488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,0.24101134,-0.5492764,-0.052934073,0.24101134,-0.5492764,-0.052934073,0.2519343,-0.59553504,-0.06781585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,0.24411713,-0.5465457,-0.050605707,0.24411713,-0.5465457,-0.050605707,0.2650622,-0.5939806,-0.05184922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,0.24470906,-0.54751235,-0.050427556,0.24470906,-0.54751235,-0.050427556,0.2737145,-0.59487855,-0.041698214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,0.2452059,-0.548521,-0.053558853,0.2452059,-0.548521,-0.053558853,0.2524096,-0.59131575,-0.0667767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,0.24512295,-0.5499374,-0.054026883,0.24512295,-0.5499374,-0.054026883,0.24105863,-0.61934495,-0.07696066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,0.24592447,-0.55119914,-0.053469323,0.24592447,-0.55119914,-0.053469323,0.2851987,-0.61301833,-0.026148658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,0.2513585,-0.54799694,-0.052902553,0.2513585,-0.54799694,-0.052902553,0.2857323,-0.5956433,-0.0320534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0.25143728,-0.54901147,-0.053185593,0.25143728,-0.54901147,-0.053185593,0.25529703,-0.5987243,-0.06705452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,0.25260702,-0.5515946,-0.05333405,0.25260702,-0.5515946,-0.05333405,0.27231887,-0.6039345,-0.04671529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,0.25289106,-0.55256534,-0.053338535,0.25289106,-0.55256534,-0.053338535,0.26680967,-0.60013026,-0.05355832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,0.25130442,-0.55227774,-0.051004857,0.25130442,-0.55227774,-0.051004857,0.2517742,-0.58840585,-0.0722622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,0.25180566,-0.55318296,-0.05083968,0.25180566,-0.55318296,-0.05083968,0.2763673,-0.5975365,-0.042746026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,0.2520796,-0.55536747,-0.050649997,0.2520796,-0.55536747,-0.050649997,0.2804354,-0.60107845,-0.03848443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,0.252263,-0.55613893,-0.050870046,0.252263,-0.55613893,-0.050870046,0.26124954,-0.5939388,-0.06165243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,0.25149408,-0.5568756,-0.05217837,0.25149408,-0.5568756,-0.05217837,0.21257114,-0.599196,-0.117124714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,0.2577027,-0.5607877,-0.04690166,0.2577027,-0.5607877,-0.04690166,0.28863904,-0.5983051,-0.029209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,0.25851715,-0.5618927,-0.046184815,0.25851715,-0.5618927,-0.046184815,0.29842252,-0.61603934,-0.011059544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,0.2593825,-0.5670568,-0.0459177,0.2593825,-0.5670568,-0.0459177,0.2661971,-0.61809665,-0.04876361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,0.259528,-0.5680326,-0.04596869,0.2593825,-0.5670568,-0.0459177,0.2676228,-0.61259824,-0.047693014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,0.26091385,-0.56689566,-0.04466218,0.26091385,-0.56689566,-0.04466218,0.2641133,-0.61156815,-0.051906496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,0.26131085,-0.5674559,-0.044456225,0.26131085,-0.5674559,-0.044456225,0.28389594,-0.59518695,-0.030666582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,0.26247263,-0.5689007,-0.04474375,0.26247263,-0.5689007,-0.044743747,0.2661471,-0.6031772,-0.05046141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,0.26287612,-0.5697848,-0.044449233,0.26287612,-0.5697848,-0.044449233,0.28264666,-0.61310524,-0.030018002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,0.26332554,-0.57051504,-0.044112984,0.26332554,-0.57051504,-0.044112984,0.28534687,-0.60629547,-0.027636815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,0.2642452,-0.56952435,-0.04446236,0.2642452,-0.56952435,-0.04446236,0.2872507,-0.60195744,-0.025917185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,0.26397845,-0.5703893,-0.04491646,0.26397842,-0.5703893,-0.044916455,0.25179774,-0.6089253,-0.06653312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,0.2637281,-0.56544465,-0.04456358,0.2637281,-0.56544465,-0.04456358,0.2652441,-0.59133744,-0.052859508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,0.26415613,-0.5658232,-0.044283472,0.26415613,-0.5658232,-0.044283472,0.2851289,-0.5843711,-0.030558167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,0.26161525,-0.5664238,-0.046616416,0.26161525,-0.5664238,-0.046616416,0.24409468,-0.5940889,-0.07702075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,0.26115155,-0.5671391,-0.047338285,0.26115155,-0.5671391,-0.047338285,0.2505371,-0.60382664,-0.06853527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,0.26745966,-0.56446546,-0.039331306,0.26745966,-0.56446546,-0.039331306,0.26833603,-0.59166855,-0.048321933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,0.26698133,-0.5650273,-0.04008171,0.26698133,-0.5650273,-0.04008171,0.243542,-0.5925557,-0.07685159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,0.26680288,-0.56598,-0.04043822,0.28045824,-0.5710643,-0.026836632,0.25904107,-0.6117345,-0.056865785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,0.27998805,-0.5715423,-0.02752251,0.27998802,-0.5715423,-0.027522512,0.2636693,-0.59116805,-0.053786647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,0.28059745,-0.57148093,-0.026926896,0.28059742,-0.57148093,-0.026926896,0.3170434,-0.57048345,0.0102697695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,0.30176046,-0.58393663,0.0013962256,0.30176046,-0.58393663,0.0013962256,0.32262975,-0.567853,0.016466584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,0.30351016,-0.58357346,0.003378061,0.30351016,-0.58357346,0.003378061,0.38924593,-0.56577754,0.1004881,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,0.33663806,-0.6126129,0.044845723,0.33663806,-0.6126129,0.044845723,0.49865708,-0.56366885,0.24279605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,0.3413807,-0.6113919,0.050825804,0.3413807,-0.6113919,0.050825804,0.57377,-0.5515629,0.34385005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,0.29756126,-0.6246451,0.07348479,0.29756126,-0.6246451,0.07348479,0.65939474,-0.53155065,0.4660765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,0.30804104,-0.6260301,0.08678157,0.30804104,-0.6260301,0.08678157,0.87339133,-0.7539829,0.81577915,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,0.113640726,-0.52434635,-0.019875146,0.113640726,-0.52434635,-0.019875146,0.80917466,-1.0623075,0.6708151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,0.08977702,-0.53427,-0.053212047,0.08977702,-0.53427,-0.053212047,-1.0795453,-1.0205255,-1.6867217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,0.06919685,-0.5253365,-0.09501326,0.06919685,-0.5253365,-0.09501325,-0.9348194,-0.04319877,-2.094173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,0.0620327,-0.09493771,-0.26289865,0.0620327,-0.09493771,-0.26289865,-0.3022384,0.11937057,-0.6731784,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,0.062059004,-0.09312431,-0.26642323,0.062059004,-0.09312431,-0.2664232,0.010218721,-0.011412243,-0.48944014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,0.24597408,0.0013812208,-0.45763218,0.24597408,0.0013812208,-0.45763218,-0.20401257,-0.020007228,-0.7533353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,0.2424532,0.0012774208,-0.4592679,0.2424532,0.0012774208,-0.45926794,0.1527798,0.0012033189,-0.46062538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,0.45561555,0.015406367,-0.4487368,0.45561558,0.015406367,-0.44873676,0.25519377,0.1181616,-0.41112658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,0.45102575,0.018909816,-0.4486104,0.45102578,0.018909816,-0.4486104,0.22170147,0.1939355,-0.4465959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,0.44992107,0.022620976,-0.44614762,0.6596632,-0.21005268,-0.43543825,0.45817372,0.20065564,-0.27343875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,0.6613184,-0.20199868,-0.42715034,0.6613184,-0.20199868,-0.42715034,0.76476014,0.18113208,0.024640832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,0.66507256,-0.19608916,-0.41287923,0.66507256,-0.19608916,-0.41287926,0.86218995,0.08265909,0.33706224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,0.6779948,-0.34016103,-0.15494093,0.6779948,-0.34016103,-0.15494093,0.85620725,0.056244925,0.42009634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,0.6790932,-0.3324318,-0.14809458,0.67909324,-0.3324318,-0.14809456,0.6954225,0.040443685,0.14014164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,0.45580095,-0.4603433,-0.0013720961,0.45580095,-0.4603433,-0.001372096,0.72319984,-0.0207853,0.2740921,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,0.45884165,-0.45200765,0.0016963658,0.45884165,-0.45200765,0.0016963658,0.60783666,-0.043560773,0.15205114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,0.08260708,-0.6112731,-0.08781372,0.082607076,-0.6112731,-0.08781371,-0.6933619,-0.4026394,-1.1953766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,0.076528825,-0.6105886,-0.09838598,0.076528825,-0.6105886,-0.09838598,-0.144096,-0.59887207,-0.5309586,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,-0.13400531,-0.60670906,-0.24809554,-0.1340053,-0.60670906,-0.24809557,-0.61628765,-0.5686631,-1.1419879,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,-0.14053698,-0.60968864,-0.26226744,-0.14053698,-0.60968864,-0.24809557,-0.35565796,-0.7944879,-0.82517433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,-0.13677885,-0.6128955,-0.2636477,-0.13677885,-0.6128955,-0.26364768,0.056714892,-0.75327677,-0.32049534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,-0.12616009,-0.5691249,-0.27557707,-0.12616009,-0.5691249,-0.27557704,-0.0525797,-0.6778652,-0.44087663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,-0.12610015,-0.56937766,-0.2804631,-0.12610015,-0.56937766,-0.2804631,-0.11036391,-0.57256824,-0.50478315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,-0.09425903,-0.5697685,-0.2898757,-0.09425903,-0.5697685,-0.2898757,-0.06182242,-0.5775194,-0.45394212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,-0.08961867,-0.5690848,-0.28877264,-0.08961867,-0.5690848,-0.28877264,0.17857784,-0.5262554,-0.18942429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,-0.024708247,-0.56481916,-0.24906191,-0.024708247,-0.56481916,-0.24906191,0.31588608,-0.47718003,-0.042596843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,-0.018681172,-0.56319064,-0.24588375,-0.018681172,-0.56319064,-0.24588373,0.27547556,-0.48605397,-0.09111421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,0.016414102,-0.5681225,-0.24069463,0.016414102,-0.5681225,-0.24069463,0.32885352,-0.5123761,-0.024206355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,0.02285818,-0.5673357,-0.23607695,0.02285818,-0.5673357,-0.23607694,0.32853773,-0.5341047,-0.021174606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,0.026934804,-0.566948,-0.23412858,0.020103259,-0.5625444,-0.23053537,0.21099292,-0.55055964,-0.15654197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,0.024088098,-0.5623617,-0.2288566,0.024088096,-0.5623618,-0.2288566,0.21986294,-0.5540746,-0.14592856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,0.027765406,-0.56228733,-0.22746469,0.027765406,-0.56228733,-0.22746469,0.20795384,-0.5586388,-0.1592618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,0.034038283,-0.5569028,-0.22494033,0.034038283,-0.5569028,-0.22494033,0.1870143,-0.5445812,-0.18465023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,0.03778611,-0.55650955,-0.22337644,0.03778611,-0.55650955,-0.22337644,0.21932124,-0.5356807,-0.14933291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,0.03358191,-0.56899273,-0.2424357,0.03358191,-0.56899273,-0.2424357,0.14508414,-0.5760535,-0.23071985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
